Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
160,"Friday, Sep 26",KCR,H,CHW,L,2,11,,83-77,3,7.0,Garland,May,,2:22,N,36598,0,-1,,2003
161,"Saturday, Sep 27",KCR,H,CHW,L,3,19,,83-78,3,7.0,Colon,Wright,,2:41,N,37567,0,-2,,2003
162,"Sunday, Sep 28",KCR,H,CHW,L,1,5,,83-79,3,7.0,Loaiza,Lima,,2:19,D,26261,0,-3,,2003
1,"Monday, Apr 5",KCR,H,CHW,W-wo,9,7,,1-0,1,Tied,Carrasco,Marte,,2:46,D,41575,1.09,1,,2004
2,"Wednesday, Apr 7",KCR,H,CHW,L,3,4,,1-1,3,1.5,Loaiza,May,Koch,3:05,D,16134,1.09,-1,,2004
3,"Thursday, Apr 8",KCR,H,CLE,L,1,6,,1-2,4,2.5,D'Amico,Affeldt,,2:28,D,14671,1.01,-2,,2004
4,"Friday, Apr 9",KCR,H,CLE,W,3,1,,2-2,2,2.0,Grimsley,Cressend,Leskanic,3:07,N,28535,1,1,,2004
5,"Saturday, Apr 10",KCR,H,CLE,W-wo,7,6,10,3-2,2,1.0,Sullivan,Betancourt,,3:08,D,21889,1.06,2,,2004
6,"Sunday, Apr 11",KCR,H,CLE,W,5,3,,4-2,2,1.0,Sullivan,Jimenez,Leskanic,3:05,D,16933,1.1,3,,2004
7,"Tuesday, Apr 13",KCR,A,CHW,L,5,12,,4-3,2,1.0,Loaiza,May,,2:48,D,37706,1.19,-1,,2004
8,"Wednesday, Apr 14",KCR,A,CHW,L-wo,9,10,,4-4,3,2.0,Adkins,Leskanic,,3:27,D,11765,1.13,-2,,2004
9,"Thursday, Apr 15",KCR,A,CHW,L-wo,5,6,10,4-5,4,2.0,Marte,Carrasco,,2:36,D,15150,1.12,-3,,2004
10,"Friday, Apr 16",KCR,A,MIN,L,7,9,,4-6,4,2.0,Rincon,Cerda,Nathan,3:02,N,22553,1.05,-4,,2004
11,"Saturday, Apr 17",KCR,A,MIN,L,4,8,,4-7,4,3.0,Lohse,Appier,Romero,2:52,N,25420,1.01,-5,,2004
12,"Sunday, Apr 18",KCR,A,MIN,L,3,8,,4-8,5,4.0,Roa,May,,2:59,D,21079,0.93,-6,,2004
13,"Tuesday, Apr 20",KCR,A,CLE,W,15,5,,5-8,4,4.0,Anderson,Durbin,,3:02,N,13563,0.81,1,,2004
14,"Thursday, Apr 22",KCR,A,CLE,L,4,5,,5-9,4,4.5,Betancourt,Grimsley,Riske,2:46,D,15720,0.86,-1,,2004
15,"Friday, Apr 23",KCR,H,MIN,L,5,7,,5-10,4,5.5,Romero,Leskanic,Nathan,3:25,N,20103,0.87,-2,,2004
16,"Saturday, Apr 24",KCR,H,MIN,W,10,1,,6-10,4,4.5,Camp,Greisinger,,2:51,N,25525,0.79,1,,2004
17,"Sunday, Apr 25",KCR,H,MIN,L,2,4,,6-11,4,5.5,Silva,Anderson,Nathan,2:39,D,23159,0.87,-1,,2004
18,"Tuesday, Apr 27",KCR,H,TEX,L,2,3,,6-12,5,6.0,Dickey,Affeldt,Cordero,2:43,N,15529,0.71,-2,,2004
19,"Wednesday, Apr 28",KCR,H,TEX,W,5,3,,7-12,4,6.0,Gobble,Rogers,MacDougal,2:53,N,15530,0.66,1,,2004
20,"Thursday, Apr 29",KCR,H,TEX,L,7,9,,7-13,5,6.5,Almanzar,Leskanic,Cordero,3:04,D,13663,0.68,-1,,2004
21,"Friday, Apr 30",KCR,A,NYY,L,2,5,,7-14,5,7.5,Vazquez,Anderson,Rivera,2:37,N,43237,0.64,-2,,2004
22,"Saturday, May 1",KCR,A,NYY,L,4,12,,7-15,5,7.5,Lieber,Villacis,,2:59,D,54103,0.57,-3,,2004
23,"Sunday, May 2",KCR,A,NYY,L,2,4,,7-16,5,7.5,Mussina,Affeldt,Rivera,2:45,D,49208,0.53,-4,,2004
24,"Monday, May 3",KCR,A,TOR,W,3,2,10,8-16,5,7.5,Field,Adams,Cerda,3:06,N,13007,0.47,1,,2004
25,"Tuesday, May 4",KCR,A,TOR,L,4,5,,8-17,5,7.5,Hentgen,May,Frasor,2:13,N,20011,0.49,-1,,2004
26,"Wednesday, May 5",KCR,A,TOR,L,3,10,,8-18,5,8.5,Halladay,Anderson,,2:18,N,14103,0.48,-2,,2004
27,"Friday, May 7",KCR,A,BOS,L-wo,6,7,,8-19,5,8.5,Timlin,MacDougal,,2:47,N,35280,0.42,-3,,2004
28,"Saturday, May 8",KCR,A,BOS,L,1,9,,8-20,5,8.5,Schilling,Gobble,,2:44,D,34929,0.4,-4,,2004
29,"Sunday, May 9",KCR,A,BOS,W,8,4,,9-20,5,7.5,May,Lowe,,3:20,D,34589,0.37,1,,2004
30,"Monday, May 10",KCR,H,TOR,L,3,9,,9-21,5,8.0,Hentgen,Anderson,,2:53,N,13803,0.41,-1,,2004
31,"Tuesday, May 11",KCR,H,TOR,W,5,1,,10-21,5,8.0,Camp,Halladay,,2:24,N,15779,0.36,1,,2004
32,"Wednesday, May 12",KCR,H,TOR,W-wo,4,3,,11-21,5,8.0,Field,Adams,,3:42,D,29309,0.37,2,,2004
33,"Friday, May 14",KCR,H,OAK,L,2,6,,11-22,5,9.5,Hudson,Gobble,,2:34,N,35772,0.41,-1,,2004
34,"Saturday, May 15",KCR,H,OAK,L,1,3,,11-23,5,10.5,Mulder,May,,2:08,N,30838,0.37,-2,,2004
35,"Sunday, May 16",KCR,H,OAK,L,2,6,,11-24,5,10.5,Zito,Anderson,,2:46,D,25054,0.3,-3,,2004
36,"Tuesday, May 18",KCR,A,TEX,W,7,6,,12-24,5,10.0,Sullivan,Dickey,Field,3:07,N,26247,0.26,1,,2004
37,"Wednesday, May 19",KCR,A,TEX,W,5,3,,13-24,5,10.0,Gobble,Park,Huisman,2:28,N,32374,0.31,2,,2004
38,"Thursday, May 20",KCR,A,TEX,L,3,6,,13-25,5,10.0,Rogers,May,Cordero,2:50,N,25149,0.32,-1,,2004
39,"Friday, May 21",KCR,A,OAK,L,0,7,,13-26,5,10.0,Mulder,Anderson,,2:09,N,27080,0.29,-2,,2004
40,"Saturday, May 22",KCR,A,OAK,L-wo,4,5,11,13-27,5,11.0,Duchscherer,Sullivan,,3:28,D,26081,0.25,-3,,2004
41,"Sunday, May 23",KCR,A,OAK,L-wo,2,3,10,13-28,5,11.0,Rhodes,Field,,2:56,D,33476,0.22,-4,,2004
42,"Tuesday, May 25",KCR,H,DET,W,4,3,,14-28,5,10.0,Grimsley,Maroth,Affeldt,2:23,N,14297,0.2,1,,2004
43,"Wednesday, May 26",KCR,H,DET,W,7,3,,15-28,5,10.0,May,Knotts,Affeldt,2:51,N,19534,0.25,2,,2004
44,"Thursday, May 27",KCR,H,DET,L,7,17,,15-29,5,11.0,Robertson,Anderson,,3:19,D,15475,0.28,-1,,2004
45,"Friday, May 28",KCR,H,MIN,W-wo,2,1,,16-29,5,11.0,Affeldt,Rincon,,2:49,N,30614,0.24,1,,2004
46,"Saturday, May 29",KCR,H,MIN,W,5,2,,17-29,5,10.0,Reyes,Santana,Affeldt,2:34,D,24676,0.27,2,,2004
47,"Sunday, May 30",KCR,H,MIN,L,3,8,,17-30,5,11.0,Lohse,Gobble,,3:17,D,22305,0.33,-1,,2004
48,"Monday, May 31",KCR,A,DET,L,4,8,,17-31,5,11.5,Knotts,May,,2:39,D,12982,0.25,-2,,2004
49,"Tuesday, Jun 1",KCR,A,DET,W,5,3,,18-31,5,10.5,Grimsley,Yan,Affeldt,3:07,N,12685,0.22,1,,2004
50,"Wednesday, Jun 2",KCR,A,DET,L,0,2,,18-32,5,10.5,Johnson,Greinke,Urbina,2:24,N,12186,0.26,-1,,2004
51,"Thursday, Jun 3",KCR,A,DET,W,9,6,,19-32,5,10.0,Reyes,Bonderman,Affeldt,3:02,D,16711,0.25,1,,2004
52,"Friday, Jun 4",KCR,H,BOS,W,5,2,,20-32,5,10.0,Gobble,Wakefield,Affeldt,2:41,N,28182,0.26,2,,2004
53,"Saturday, Jun 5",KCR,H,BOS,L,4,8,,20-33,5,10.0,Schilling,May,,2:38,N,29968,0.3,-1,,2004
54,"Sunday, Jun 6",KCR,H,BOS,L,3,5,,20-34,5,10.0,Lowe,Grimsley,Foulke,2:47,D,22964,0.25,-2,,2004
55,"Tuesday, Jun 8",KCR,H,MON,W,4,2,,21-34,5,10.0,Greinke,Armas,Affeldt,2:45,N,15209,0.21,1,,2004
56,"Thursday, Jun 10 (1)",KCR,H,MON,L,0,8,,21-35,5,11.0,Day,Reyes,,2:31,D,NA,0.21,-1,2004-06-09 (Rain),2004
57,"Thursday, Jun 10 (2)",KCR,H,MON,L,2,7,,21-36,5,11.0,Kim,Gobble,,2:26,N,16891,0.17,-2,,2004
58,"Friday, Jun 11",KCR,H,NYM,W,7,5,,22-36,5,10.0,May,Seo,Affeldt,3:10,N,23243,0.14,1,,2004
59,"Saturday, Jun 12",KCR,H,NYM,W-wo,4,3,,23-36,5,10.0,Affeldt,Weathers,,2:38,D,23890,0.18,2,,2004
60,"Sunday, Jun 13",KCR,H,NYM,L,2,5,,23-37,5,10.5,Glavine,Greinke,Looper,2:30,D,24632,0.18,-1,,2004
61,"Tuesday, Jun 15",KCR,A,ATL,L,2,3,,23-38,5,11.5,Reitsma,Grimsley,Smoltz,2:39,N,23350,0.15,-2,,2004
62,"Wednesday, Jun 16",KCR,A,ATL,W,10,4,,24-38,5,11.0,Cerda,Reitsma,,3:39,N,27048,0.11,1,,2004
63,"Thursday, Jun 17",KCR,A,ATL,W,10,4,,25-38,5,11.0,May,Thomson,,2:38,D,28578,0.13,2,,2004
64,"Friday, Jun 18",KCR,A,PHI,W,10,4,,26-38,5,10.0,George,Abbott,,3:00,N,43571,0.17,3,,2004
65,"Saturday, Jun 19",KCR,A,PHI,L,2,4,,26-39,5,10.0,Milton,Greinke,Wagner,2:57,N,44234,0.19,-1,,2004
66,"Sunday, Jun 20",KCR,A,PHI,L,2,8,,26-40,5,11.0,Powell,Reyes,,2:41,D,44411,0.18,-2,,2004
67,"Tuesday, Jun 22",KCR,H,DET,W,8,1,,27-40,5,10.0,Gobble,Maroth,Field,2:41,N,16276,0.17,1,,2004
68,"Wednesday, Jun 23",KCR,H,DET,W,7,3,,28-40,5,10.0,May,Knotts,,2:38,N,18493,0.19,2,,2004
69,"Thursday, Jun 24",KCR,H,DET,L,3,12,,28-41,5,11.0,Robertson,George,,2:52,D,18172,0.21,-1,,2004
70,"Friday, Jun 25",KCR,H,STL,L,2,5,,28-42,5,12.0,Morris,Greinke,Isringhausen,2:42,N,40628,0.15,-2,,2004
71,"Saturday, Jun 26",KCR,H,STL,L,1,3,10,28-43,5,12.0,Tavarez,Seanez,Isringhausen,3:36,N,40963,0.11,-3,,2004
72,"Sunday, Jun 27",KCR,H,STL,L,3,10,,28-44,5,12.0,Marquis,Gobble,,2:58,D,36651,0.1,-4,,2004
73,"Monday, Jun 28",KCR,H,BAL,L,1,10,,28-45,5,12.5,Bedard,May,,2:58,N,14521,0.08,-5,,2004
74,"Tuesday, Jun 29",KCR,H,BAL,W,4,3,,29-45,5,11.5,Wood,Ponson,Camp,2:40,N,15575,0.06,1,,2004
75,"Wednesday, Jun 30",KCR,H,BAL,L,4,13,,29-46,5,12.5,Cabrera,Anderson,,2:55,N,14970,0.06,-1,,2004
76,"Thursday, Jul 1",KCR,H,BAL,L,2,3,,29-47,5,13.5,Lopez,Greinke,Julio,2:31,N,22960,0.06,-2,,2004
77,"Friday, Jul 2",KCR,A,SDP,L,5,7,,29-48,5,13.5,Peavy,Reyes,Hoffman,2:52,N,38965,0.04,-3,,2004
78,"Saturday, Jul 3",KCR,A,SDP,L,4,5,,29-49,5,13.5,Linebrink,Sullivan,Hoffman,2:21,N,43152,0.03,-4,,2004
79,"Sunday, Jul 4",KCR,A,SDP,L,1,7,,29-50,5,13.5,Wells,Wood,,2:41,D,31490,0.02,-5,,2004
80,"Monday, Jul 5",KCR,A,MIN,L,0,9,,29-51,5,14.5,Radke,Gobble,,2:17,N,16191,0.03,-6,,2004
81,"Tuesday, Jul 6",KCR,A,MIN,L,0,4,,29-52,5,15.5,Santana,Greinke,,2:27,N,18038,0.03,-7,,2004
82,"Wednesday, Jul 7",KCR,A,MIN,L,0,12,,29-53,5,16.5,Lohse,Reyes,,2:31,N,19534,0.02,-8,,2004
83,"Friday, Jul 9",KCR,A,BAL,W,7,0,,30-53,5,16.0,May,Bedard,,2:32,N,43947,0.01,1,,2004
84,"Saturday, Jul 10",KCR,A,BAL,L,2,7,,30-54,5,16.0,Cabrera,Wood,,2:27,D,33493,0.01,-1,,2004
85,"Sunday, Jul 11",KCR,A,BAL,W,11,7,,31-54,5,15.5,Gobble,Lopez,,3:16,D,31042,0.01,1,,2004
86,"Thursday, Jul 15",KCR,H,MIN,W,3,1,,32-54,5,14.5,Greinke,Lohse,Bukvich,2:45,N,18540,0.01,2,,2004
87,"Friday, Jul 16",KCR,H,MIN,W,12,3,,33-54,5,13.5,May,Radke,,2:37,N,25189,0.02,3,,2004
88,"Saturday, Jul 17",KCR,H,MIN,L,1,4,,33-55,5,14.5,Santana,Gobble,Nathan,2:30,D,30094,0.02,-1,,2004
89,"Sunday, Jul 18",KCR,H,MIN,W-wo,4,3,10,34-55,5,13.5,Reyes,Balfour,,3:04,N,20099,0.01,1,,2004
90,"Monday, Jul 19",KCR,H,BAL,L,4,7,,34-56,5,14.5,Ponson,Anderson,,3:07,N,17586,0.02,-1,,2004
91,"Tuesday, Jul 20",KCR,H,BAL,L,3,12,,34-57,5,15.0,Cabrera,Greinke,,3:08,D,18225,0.01,-2,,2004
92,"Wednesday, Jul 21",KCR,A,DET,L,2,4,,34-58,5,16.0,Maroth,May,Walker,2:15,N,17607,0.01,-3,,2004
93,"Thursday, Jul 22",KCR,A,DET,W,13,7,,35-58,5,16.0,Gobble,Knotts,,3:13,D,24746,0.01,1,,2004
94,"Friday, Jul 23",KCR,A,CLE,L-wo,2,3,11,35-59,5,17.0,White,Field,,3:27,N,26504,0.01,-1,,2004
95,"Saturday, Jul 24 (1)",KCR,A,CLE,L,2,10,,35-60,5,18.0,Durbin,George,,2:07,D,18873,0,-2,2004-04-21 (Rain),2004
96,"Saturday, Jul 24 (2)",KCR,A,CLE,L-wo,3,4,,35-61,5,18.0,Miller,Sullivan,,2:54,N,27865,0,-3,,2004
97,"Sunday, Jul 25",KCR,A,CLE,L,1,5,,35-62,5,18.5,Westbrook,Greinke,,2:09,D,23540,0,-4,,2004
98,"Tuesday, Jul 27",KCR,A,TBD,L,2,6,,35-63,5,20.0,Brazelton,May,,2:54,N,10854,0,-5,,2004
99,"Wednesday, Jul 28",KCR,A,TBD,L,1,10,,35-64,5,21.0,Hendrickson,Gobble,,2:33,N,10555,0,-6,,2004
100,"Thursday, Jul 29",KCR,A,TBD,L,0,2,,35-65,5,21.5,Bell,Wood,Báez,2:22,N,10084,0,-7,,2004
101,"Friday, Jul 30",KCR,H,CLE,L,6,7,11,35-66,5,21.5,Betancourt,Sullivan,,3:48,N,32079,0,-8,,2004
102,"Saturday, Jul 31",KCR,H,CLE,W,10,3,,36-66,5,21.5,Greinke,Tadano,,2:55,N,27689,0,1,,2004
103,"Sunday, Aug 1",KCR,H,CLE,W,8,7,,37-66,5,21.5,May,Sabathia,Camp,2:52,D,15641,0,2,,2004
104,"Tuesday, Aug 3",KCR,H,CHW,L,4,12,,37-67,5,22.5,Contreras,Wood,,2:48,N,13981,0,-1,,2004
105,"Wednesday, Aug 4",KCR,H,CHW,W,11,0,,38-67,5,22.5,Anderson,Schoeneweis,,2:18,N,16194,0,1,,2004
106,"Thursday, Aug 5",KCR,H,CHW,W,6,4,,39-67,5,21.5,Greinke,Garland,Field,2:19,N,15863,0,2,,2004
107,"Friday, Aug 6",KCR,H,ANA,L,0,3,,39-68,5,21.5,Escobar,May,Percival,2:32,N,20572,0,-1,,2004
108,"Saturday, Aug 7",KCR,H,ANA,L,5,7,,39-69,5,22.5,Colon,Reyes,Percival,3:35,N,27046,0,-2,,2004
109,"Sunday, Aug 8",KCR,H,ANA,L,4,6,,39-70,5,22.5,Donnelly,Field,Rodriguez,2:28,N,18366,0,-3,,2004
110,"Monday, Aug 9",KCR,H,ANA,L,3,5,,39-71,5,22.5,Gregg,Cerda,Percival,2:44,N,16262,0,-4,,2004
111,"Tuesday, Aug 10",KCR,A,CHW,L,3,9,,39-72,5,22.5,Garland,Greinke,,2:36,N,20506,0,-5,,2004
112,"Wednesday, Aug 11",KCR,A,CHW,W,4,2,,40-72,5,21.5,May,Buehrle,Cerda,2:38,N,18396,0,1,,2004
113,"Thursday, Aug 12",KCR,A,CHW,L,2,3,,40-73,5,22.5,Garcia,Serrano,Takatsu,2:13,D,22399,0,-1,,2004
114,"Friday, Aug 13",KCR,A,OAK,W,10,3,,41-73,5,21.5,Wood,Mulder,,2:40,N,24091,0,1,,2004
115,"Saturday, Aug 14",KCR,A,OAK,L,1,6,,41-74,5,21.5,Harden,Anderson,,2:30,D,36942,0,-1,,2004
116,"Sunday, Aug 15",KCR,A,OAK,W,6,1,,42-74,5,21.5,Greinke,Zito,,2:49,D,37748,0,1,,2004
117,"Tuesday, Aug 17",KCR,H,SEA,L,3,16,,42-75,5,22.5,Madritsch,May,,3:11,N,20341,0,-1,,2004
118,"Wednesday, Aug 18",KCR,H,SEA,W,3,2,,43-75,5,22.5,Carrasco,Franklin,,2:03,N,19653,0,1,,2004
119,"Friday, Aug 20",KCR,H,TEX,L,3,5,,43-76,5,23.0,Drese,Wood,Cordero,2:17,N,17385,0,-1,,2004
120,"Saturday, Aug 21",KCR,H,TEX,L,3,5,,43-77,5,24.0,Francisco,Anderson,Cordero,3:12,N,25035,0,-2,,2004
121,"Sunday, Aug 22",KCR,H,TEX,W,10,2,,44-77,5,24.0,Greinke,Erickson,,2:57,D,22286,0,1,,2004
122,"Monday, Aug 23",KCR,A,ANA,L,4,9,,44-78,5,25.0,Colon,May,,2:40,N,40717,0,-1,,2004
123,"Tuesday, Aug 24",KCR,A,ANA,L,5,7,,44-79,5,25.0,Lackey,Reyes,Percival,3:10,N,40183,0,-2,,2004
124,"Wednesday, Aug 25",KCR,A,ANA,L,6,21,,44-80,5,26.0,Ortiz,Wood,,3:07,N,39657,0,-3,,2004
125,"Thursday, Aug 26",KCR,A,SEA,W,7,3,,45-80,5,25.0,Anderson,Moyer,,3:08,N,30962,0,1,,2004
126,"Friday, Aug 27",KCR,A,SEA,L,5,7,,45-81,5,25.0,Sherrill,Carrasco,Putz,2:30,N,35690,0,-1,,2004
127,"Saturday, Aug 28 (1)",KCR,A,SEA,L,7,9,,45-82,5,26.5,Thornton,May,Putz,3:05,D,NA,0,-2,2004-08-19 (Rain; Site change),2004
128,"Saturday, Aug 28 (2)",KCR,A,SEA,L-wo,3,5,12,45-83,5,26.5,Baek,Kinney,,3:32,D,41362,0,-3,,2004
129,"Sunday, Aug 29",KCR,A,SEA,L,4,5,,45-84,5,26.5,Villone,Reyes,,2:56,D,37141,0,-4,,2004
130,"Monday, Aug 30",KCR,H,DET,L,1,9,,45-85,5,27.0,Robertson,Wood,,2:24,N,19429,0,-5,,2004
131,"Tuesday, Aug 31",KCR,H,DET,W-wo,9,8,,46-85,5,27.0,Affeldt,Urbina,,3:11,N,19471,0,1,,2004
132,"Wednesday, Sep 1",KCR,H,DET,W,1,0,,47-85,5,27.0,Greinke,Maroth,Affeldt,2:12,N,19039,0,2,,2004
133,"Friday, Sep 3",KCR,A,MIN,L,0,2,,47-86,5,28.5,Santana,May,Nathan,2:40,N,22239,0,-1,,2004
134,"Saturday, Sep 4",KCR,A,MIN,L-wo,3,4,,47-87,5,29.5,Romero,Reyes,,2:18,D,23735,0,-2,,2004
135,"Sunday, Sep 5",KCR,A,MIN,W,12,3,,48-87,5,28.5,Gobble,Lohse,,2:50,D,33885,0,1,,2004
136,"Monday, Sep 6",KCR,A,DET,L,3,7,,48-88,5,28.5,Ledezma,Bautista,Knotts,2:39,D,21516,0,-1,,2004
137,"Tuesday, Sep 7",KCR,A,DET,W,6,2,,49-88,5,28.5,Serrano,Robertson,,2:42,N,17462,0,1,,2004
138,"Thursday, Sep 9 (1)",KCR,A,DET,W,26,5,,50-88,5,29.0,Greinke,Johnson,,3:11,D,NA,0,2,2004-09-08 (Rain),2004
139,"Thursday, Sep 9 (2)",KCR,A,DET,L,0,8,,50-89,5,29.0,Bonderman,May,,2:18,D,20442,0,-1,,2004
140,"Friday, Sep 10",KCR,H,TBD,W,8,5,,51-89,5,29.0,Reyes,Nunez,Affeldt,2:36,N,17746,0,1,,2004
141,"Saturday, Sep 11",KCR,H,TBD,L,6,8,,51-90,5,30.0,Bell,Serrano,Báez,2:55,N,17496,0,-1,,2004
142,"Sunday, Sep 12",KCR,H,TBD,L,2,7,,51-91,5,31.0,Sosa,Bautista,,2:59,D,14015,0,-2,,2004
143,"Monday, Sep 13",KCR,H,NYY,W,17,8,,52-91,5,31.0,Anderson,Halsey,,3:41,N,23951,0,1,,2004
144,"Tuesday, Sep 14",KCR,H,NYY,L,0,4,,52-92,5,32.0,Mussina,Greinke,,2:25,N,23426,0,-1,,2004
145,"Wednesday, Sep 15",KCR,H,NYY,L,0,3,,52-93,5,33.0,Vazquez,May,Rivera,2:41,D,22418,0,-2,,2004
146,"Friday, Sep 17",KCR,A,CLE,W,6,4,,53-93,5,32.5,Wood,Westbrook,Affeldt,3:07,N,14347,0,1,,2004
147,"Saturday, Sep 18",KCR,A,CLE,W,7,1,,54-93,5,31.5,Gobble,Lee,,2:53,N,17848,0,2,,2004
148,"Sunday, Sep 19",KCR,A,CLE,L,3,8,,54-94,5,32.5,Denney,Bautista,,3:01,D,16745,0,-1,,2004
149,"Monday, Sep 20",KCR,A,TBD,W,6,3,,55-94,5,32.5,Anderson,Sosa,Affeldt,2:28,N,8315,0,1,,2004
150,"Tuesday, Sep 21",KCR,A,TBD,L,4,7,,55-95,5,32.5,Hendrickson,Camp,Báez,2:47,N,8588,0,-1,,2004
151,"Wednesday, Sep 22",KCR,A,TBD,W,7,6,10,56-95,5,31.5,MacDougal,Sosa,Affeldt,3:32,D,8392,0,1,,2004
152,"Thursday, Sep 23",KCR,A,CHW,L-wo,6,7,,56-96,5,31.5,Marte,Affeldt,,2:41,N,16015,0,-1,,2004
153,"Friday, Sep 24",KCR,A,CHW,W,8,6,,57-96,5,31.5,Gobble,Diaz,,3:09,N,14270,0,1,,2004
154,"Saturday, Sep 25",KCR,A,CHW,L,1,5,,57-97,5,31.5,Buehrle,Bautista,,2:13,N,20625,0,-1,,2004
155,"Sunday, Sep 26",KCR,A,CHW,L,1,5,,57-98,5,32.5,Garland,Anderson,Marte,2:00,D,18949,0,-2,,2004
156,"Monday, Sep 27",KCR,H,CLE,L,1,6,,57-99,5,33.0,Westbrook,Cerda,,2:41,N,11544,0,-3,,2004
157,"Tuesday, Sep 28",KCR,H,CLE,L,1,5,,57-100,5,33.5,Lee,May,,2:20,N,11847,0,-4,,2004
158,"Wednesday, Sep 29",KCR,H,CLE,L,2,5,,57-101,5,33.0,Bartosh,Wood,Wickman,2:40,N,11193,0,-5,,2004
159,"Thursday, Sep 30",KCR,H,CHW,L,2,9,,57-102,5,33.0,Buehrle,Camp,,2:21,N,11507,0,-6,,2004
160,"Friday, Oct 1",KCR,H,CHW,L,2,4,,57-103,5,34.0,Garland,Cerda,Takatsu,2:40,N,14766,0,-7,,2004
161,"Saturday, Oct 2",KCR,H,CHW,W,10,2,,58-103,5,34.0,Anderson,Grilli,,2:26,N,16028,0,1,,2004
162,"Sunday, Oct 3",KCR,H,CHW,L,0,5,,58-104,5,34.0,Contreras,Greinke,,2:20,D,14586,0,-1,,2004
1,"Monday, Apr 3",TBD,A,MIN,W,7,0,,1-0,1,Tied,Trachsel,Radke,,2:50,N,43830,1,1,,2000
2,"Tuesday, Apr 4",TBD,A,MIN,L-wo,5,6,,1-1,4,1.0,Carrasco,Hernandez,,2:50,N,7020,1.07,-1,,2000
3,"Wednesday, Apr 5",TBD,A,MIN,L-wo,7,10,,1-2,5,1.0,Guardado,White,,2:49,N,7089,0.97,-2,,2000
4,"Thursday, Apr 6",TBD,A,MIN,W,7,6,,2-2,3,0.5,Mecir,Carrasco,Hernandez,2:44,D,8763,0.97,1,,2000
5,"Friday, Apr 7",TBD,H,CLE,L,5,14,,2-3,3,1.5,Wright,Guzman,,3:22,N,40329,0.99,-1,,2000
6,"Saturday, Apr 8",TBD,H,CLE,L,4,6,,2-4,4,2.5,Burba,Trachsel,Karsay,3:14,D,30177,0.99,-2,,2000
7,"Sunday, Apr 9",TBD,H,CLE,L,4,17,,2-5,5,3.5,Colon,Rupe,,3:31,N,21357,0.89,-3,,2000
8,"Tuesday, Apr 11",TBD,H,CHW,L,6,13,,2-6,5,3.5,Parque,Yan,,2:58,N,13639,0.88,-4,,2000
9,"Wednesday, Apr 12",TBD,H,CHW,L,1,7,,2-7,5,3.5,Baldwin,Wheeler,,2:56,N,14034,0.81,-5,,2000
10,"Thursday, Apr 13",TBD,H,CHW,W-wo,6,5,12,3-7,5,3.0,Mecir,Sturtze,,4:04,D,15464,0.72,1,,2000
11,"Friday, Apr 14",TBD,A,DET,L,5,10,,3-8,5,4.0,Nitkowski,Rupe,,2:47,N,25043,0.79,-1,,2000
12,"Saturday, Apr 15",TBD,A,DET,W,7,0,,4-8,4,4.0,Gooden,Weaver,,2:38,N,25969,0.75,1,,2000
13,"Sunday, Apr 16",TBD,A,DET,W,7,6,,5-8,4,4.0,Hernandez,Jones,,3:01,D,24686,0.82,2,,2000
14,"Wednesday, Apr 19",TBD,A,BAL,L-wo,2,3,,5-9,4,6.0,Trombley,Mecir,,2:49,N,40077,0.94,-1,,2000
15,"Thursday, Apr 20",TBD,A,BAL,L,4,8,,5-10,5,6.5,Rapp,Rupe,,2:41,D,34536,0.85,-2,2000-04-17 (Rain),2000
16,"Friday, Apr 21",TBD,H,ANA,L,6,9,,5-11,5,6.5,Petkovsek,Hernandez,Percival,3:35,N,22221,0.69,-3,,2000
17,"Saturday, Apr 22",TBD,H,ANA,W-wo,11,9,10,6-11,5,5.5,Lopez,Mercker,,3:25,D,22042,0.61,1,,2000
18,"Sunday, Apr 23",TBD,H,ANA,W,1,0,,7-11,5,5.5,Eiland,Dickson,Hernandez,2:41,D,15601,0.63,2,,2000
19,"Tuesday, Apr 25",TBD,A,KCR,L-wo,6,7,,7-12,5,5.0,Reichert,Lopez,,3:19,N,14677,0.74,-1,,2000
20,"Wednesday, Apr 26",TBD,A,KCR,L-wo,6,7,,7-13,5,6.0,Bottalico,Lopez,,3:22,N,14209,0.69,-2,,2000
21,"Thursday, Apr 27",TBD,A,ANA,W,7,3,,8-13,5,5.5,Gooden,Ortiz,,3:15,N,16144,0.64,1,,2000
22,"Friday, Apr 28",TBD,A,ANA,W,11,2,,9-13,5,5.5,Yan,Dickson,,3:02,N,31888,0.71,2,,2000
23,"Saturday, Apr 29",TBD,A,ANA,L-wo,6,7,13,9-14,5,5.5,Levine,Sparks,,4:30,N,26827,0.74,-1,,2000
24,"Sunday, Apr 30",TBD,A,ANA,L,2,5,,9-15,5,6.5,Bottenfield,Trachsel,Percival,2:31,D,25613,0.71,-2,,2000
25,"Tuesday, May 2",TBD,H,TEX,L,1,8,,9-16,5,8.0,Helling,Rupe,,3:14,N,15067,0.59,-3,,2000
26,"Wednesday, May 3",TBD,H,TEX,L,1,5,,9-17,5,9.0,Clark,Gooden,Wetteland,3:00,N,14064,0.56,-4,,2000
