Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
24,"Monday, May 4",NYM,A,ATL,W,6,4,,11-13,3,3.0,Maine,Vazquez,Rodriguez,2:42,N,19132,0.93,1,,2009
25,"Tuesday, May 5",NYM,A,ATL,W,4,3,,12-13,3,2.5,Hernández,Kawakami,Rodriguez,3:13,N,21049,1.04,2,,2009
26,"Wednesday, May 6",NYM,H,PHI,W,1,0,,13-13,3,1.5,Santana,Eyre,Rodriguez,2:35,N,37600,1.13,3,,2009
27,"Thursday, May 7",NYM,H,PHI,W,7,5,,14-13,2,0.5,Pelfrey,Moyer,Rodriguez,2:53,N,37295,1.21,4,,2009
28,"Friday, May 8",NYM,H,PIT,W,7,3,,15-13,2,0.5,Parnell,Yates,,3:13,N,38496,1.07,5,,2009
29,"Saturday, May 9",NYM,H,PIT,W,10,1,,16-13,1,Tied,Maine,Maholm,,2:39,D,39769,1.09,6,,2009
30,"Sunday, May 10",NYM,H,PIT,W,8,4,,17-13,1,up 1.0,Hernández,Snell,,3:09,D,39871,1.15,7,,2009
31,"Monday, May 11",NYM,H,ATL,L,3,8,,17-14,1,up 0.5,Lowe,Santana,,3:04,N,40497,1.32,-1,,2009
32,"Tuesday, May 12",NYM,H,ATL,W-wo,4,3,10,18-14,1,up 1.0,Rodriguez,Bennett,,3:02,N,39408,1.33,1,,2009
33,"Wednesday, May 13",NYM,H,ATL,L,7,8,12,18-15,1,up 1.0,Bennett,Takahashi,Gonzalez,3:46,D,40555,1.45,-1,,2009
34,"Thursday, May 14",NYM,A,SFG,W,7,4,,19-15,1,up 2.0,Parnell,Wilson,Rodriguez,3:11,N,30154,1.19,1,,2009
35,"Friday, May 15",NYM,A,SFG,W,8,6,,20-15,1,up 2.0,Stokes,Wilson,Rodriguez,3:00,N,41684,1.22,2,,2009
36,"Saturday, May 16",NYM,A,SFG,W,9,6,,21-15,1,up 1.5,Santana,Johnson,Putz,3:11,D,41336,1.27,3,,2009
37,"Sunday, May 17",NYM,A,SFG,L,0,2,,21-16,1,up 0.5,Cain,Pelfrey,Wilson,2:44,N,43012,1.32,-1,,2009
38,"Monday, May 18",NYM,A,LAD,L-wo,2,3,11,21-17,1,Tied,Troncoso,Stokes,,3:41,N,37136,1.29,-2,,2009
39,"Tuesday, May 19",NYM,A,LAD,L,3,5,,21-18,2,1.0,Billingsley,Maine,Broxton,2:58,N,37857,1.23,-3,,2009
40,"Wednesday, May 20",NYM,A,LAD,L,1,2,,21-19,2,1.0,Leach,Putz,Broxton,2:56,N,50761,1.14,-4,,2009
41,"Friday, May 22",NYM,A,BOS,W,5,3,,22-19,2,1.5,Santana,Matsuzaka,Rodriguez,2:50,N,38092,1.19,1,,2009
42,"Saturday, May 23",NYM,A,BOS,W,3,2,,23-19,2,0.5,Feliciano,Papelbon,Putz,2:49,N,37871,1.2,2,,2009
43,"Sunday, May 24",NYM,A,BOS,L,5,12,,23-20,2,1.5,Wakefield,Redding,,2:57,D,37446,1.21,-1,,2009
44,"Monday, May 25",NYM,H,WSN,W,5,2,,24-20,2,0.5,Maine,Lannan,Rodriguez,3:20,N,41103,1.2,1,,2009
45,"Tuesday, May 26",NYM,H,WSN,W,6,1,,25-20,2,0.5,Hernández,Stammen,,2:40,N,39376,1.24,2,,2009
46,"Wednesday, May 27",NYM,H,WSN,W,7,4,,26-20,1,up 0.5,Santana,Zimmermann,,3:21,N,40171,1.25,3,,2009
47,"Friday, May 29",NYM,H,FLA,W-wo,2,1,11,27-20,1,up 0.5,Feliciano,Sanches,,3:15,N,40677,1.5,4,,2009
48,"Saturday, May 30",NYM,H,FLA,L,3,7,,27-21,2,0.5,Johnson,Redding,Oviedo,3:01,D,40727,1.56,-1,,2009
49,"Sunday, May 31",NYM,H,FLA,W,3,2,,28-21,2,0.5,Maine,Volstad,Rodriguez,2:33,D,40482,1.45,1,,2009
50,"Monday, Jun 1",NYM,A,PIT,L,5,8,,28-22,2,1.5,Gorzelanny,Putz,Capps,3:08,N,11812,1.39,-1,,2009
51,"Tuesday, Jun 2",NYM,A,PIT,L,1,3,,28-23,2,2.5,Duke,Santana,Capps,2:11,N,10459,1.33,-2,,2009
52,"Thursday, Jun 4",NYM,A,PIT,L,6,11,,28-24,2,4.0,Jackson,Pelfrey,,2:49,D,20683,1.33,-3,,2009
53,"Friday, Jun 5",NYM,A,WSN,W,3,1,10,29-24,2,3.0,Green,Hanrahan,Rodriguez,3:18,N,20353,1.25,1,,2009
54,"Saturday, Jun 6",NYM,A,WSN,L,1,7,,29-25,2,3.0,Lannan,Maine,,2:00,N,31456,1.3,-1,,2009
55,"Sunday, Jun 7",NYM,A,WSN,W,7,0,,30-25,2,3.0,Hernández,Stammen,,2:48,D,31841,1.26,1,,2009
56,"Tuesday, Jun 9",NYM,H,PHI,W,6,5,,31-25,2,2.0,Santana,Condrey,Rodriguez,2:46,N,37152,1.72,2,,2009
57,"Wednesday, Jun 10",NYM,H,PHI,L,4,5,11,31-26,2,3.0,Park,Parnell,Madson,3:48,N,38723,1.69,-1,,2009
58,"Thursday, Jun 11",NYM,H,PHI,L,3,6,10,31-27,2,4.0,Eyre,Parnell,Madson,3:03,N,38532,1.76,-2,,2009
59,"Friday, Jun 12",NYM,A,NYY,L-wo,8,9,,31-28,2,4.0,Rivera,Rodriguez,,3:46,N,47967,1.23,-3,,2009
60,"Saturday, Jun 13",NYM,A,NYY,W,6,2,,32-28,2,3.0,Nieve,Pettitte,,3:11,D,48056,1.22,1,,2009
61,"Sunday, Jun 14",NYM,A,NYY,L,0,15,,32-29,2,4.0,Burnett,Santana,,3:18,D,47943,1.32,-1,,2009
62,"Tuesday, Jun 16",NYM,A,BAL,W,6,4,,33-29,2,3.0,Pelfrey,Guthrie,Rodriguez,3:00,N,20626,1.28,1,,2009
63,"Wednesday, Jun 17",NYM,A,BAL,L,4,6,,33-30,2,3.0,Johnson,Feliciano,Sherrill,2:55,N,31906,1.34,-1,,2009
64,"Thursday, Jun 18",NYM,A,BAL,L-wo,4,5,,33-31,2,3.0,Albers,Rodriguez,,2:53,N,23009,1.34,-2,,2009
65,"Friday, Jun 19",NYM,H,TBR,W,5,3,,34-31,2,2.0,Nieve,Sonnanstine,Rodriguez,2:55,N,38493,1.25,1,,2009
66,"Saturday, Jun 20",NYM,H,TBR,L,1,3,,34-32,2,2.0,Shields,Santana,Howell,2:24,D,37992,1.29,-1,,2009
67,"Sunday, Jun 21",NYM,H,TBR,L,6,10,,34-33,2,2.0,Nelson,Parnell,,3:55,D,38791,1.28,-2,,2009
68,"Monday, Jun 22",NYM,H,STL,W,6,4,,35-33,2,1.5,Redding,Wellemeyer,Rodriguez,2:57,N,38488,1.29,1,,2009
69,"Tuesday, Jun 23",NYM,H,STL,L,0,3,,35-34,2,2.5,Pineiro,Hernández,,2:13,N,38903,1.37,-1,,2009
70,"Wednesday, Jun 24",NYM,H,STL,W,11,0,,36-34,2,1.5,Nieve,Thompson,,2:50,N,39689,1.27,1,,2009
71,"Thursday, Jun 25",NYM,H,STL,W,3,2,,37-34,2,0.5,Santana,Carpenter,Rodriguez,2:38,D,41221,1.33,2,,2009
72,"Friday, Jun 26",NYM,H,NYY,L,1,9,,37-35,2,0.5,Sabathia,Pelfrey,,3:02,N,41278,1.3,-1,,2009
73,"Saturday, Jun 27",NYM,H,NYY,L,0,5,,37-36,2,1.5,Burnett,Redding,,2:49,N,41302,1.31,-2,,2009
74,"Sunday, Jun 28",NYM,H,NYY,L,2,4,,37-37,2,2.5,Wang,Hernández,Rivera,3:38,N,41315,1.3,-3,,2009
75,"Monday, Jun 29",NYM,A,MIL,L,6,10,,37-38,3,3.0,Looper,Nieve,Hoffman,3:11,N,39872,1.2,-4,,2009
76,"Tuesday, Jun 30",NYM,A,MIL,L,3,6,,37-39,3,3.0,Burns,Santana,,2:42,N,35369,1.13,-5,,2009
77,"Wednesday, Jul 1",NYM,A,MIL,W,1,0,,38-39,3,2.0,Pelfrey,Gallardo,Rodriguez,2:44,D,35409,1,1,,2009
78,"Thursday, Jul 2",NYM,A,PIT,W,9,8,10,39-39,3,1.0,Rodriguez,Capps,,3:48,D,14321,1.13,2,2009-06-03 (Rain),2009
79,"Friday, Jul 3",NYM,A,PHI,L,2,7,,39-40,3,2.0,Lopez,Hernández,,2:38,N,45231,1.5,-1,,2009
80,"Saturday, Jul 4",NYM,A,PHI,L,1,4,,39-41,3,3.0,Moyer,Nieve,Lidge,2:49,D,45141,1.46,-2,,2009
81,"Sunday, Jul 5",NYM,A,PHI,L,0,2,,39-42,3,4.0,Blanton,Santana,Lidge,2:18,D,45333,1.36,-3,,2009
82,"Tuesday, Jul 7",NYM,H,LAD,L,0,8,,39-43,4,4.5,Kershaw,Pelfrey,,3:13,N,39636,0.9,-4,,2009
83,"Wednesday, Jul 8",NYM,H,LAD,W,5,4,,40-43,4,4.5,Perez,Kuroda,Rodriguez,3:30,N,40027,0.84,1,,2009
84,"Thursday, Jul 9",NYM,H,LAD,L,2,11,,40-44,4,5.5,Wolf,Hernández,,3:20,N,39865,0.89,-1,,2009
85,"Friday, Jul 10",NYM,H,CIN,L,0,3,,40-45,4,6.5,Arroyo,Nieve,,2:28,N,39203,0.75,-2,,2009
86,"Saturday, Jul 11",NYM,H,CIN,W,4,0,,41-45,4,6.5,Santana,Cueto,,2:45,N,39396,0.62,1,,2009
87,"Sunday, Jul 12",NYM,H,CIN,W,9,7,,42-45,4,6.5,Pelfrey,Harang,Rodriguez,3:25,D,40014,0.65,2,,2009
88,"Thursday, Jul 16",NYM,A,ATL,L,3,5,,42-46,4,7.5,Acosta,Feliciano,Soriano,2:57,N,32736,0.82,-1,,2009
89,"Friday, Jul 17",NYM,A,ATL,L,0,11,,42-47,4,8.5,Jurrjens,Pelfrey,,2:38,N,50704,0.67,-2,,2009
90,"Saturday, Jul 18",NYM,A,ATL,W,5,1,,43-47,4,8.0,Santana,Kawakami,,3:22,D,51175,0.59,1,,2009
91,"Sunday, Jul 19",NYM,A,ATL,L,1,7,,43-48,4,9.0,Vazquez,Redding,,2:47,N,34293,0.7,-1,,2009
92,"Monday, Jul 20",NYM,A,WSN,W,6,2,,44-48,4,9.0,Hernández,Martin,,2:16,N,19169,0.48,1,,2009
93,"Tuesday, Jul 21",NYM,A,WSN,L,0,4,,44-49,4,10.0,Lannan,Perez,,2:09,N,23414,0.52,-1,,2009
94,"Wednesday, Jul 22",NYM,A,WSN,L,1,3,,44-50,4,10.0,Stammen,Pelfrey,MacDougal,2:20,N,23583,0.47,-2,,2009
95,"Friday, Jul 24",NYM,A,HOU,L,4,5,,44-51,4,10.5,Hampton,Santana,Valverde,2:58,N,42967,0.31,-3,,2009
96,"Saturday, Jul 25",NYM,A,HOU,W,10,3,,45-51,4,10.5,Niese,Ortiz,,2:58,N,43302,0.28,1,,2009
97,"Sunday, Jul 26",NYM,A,HOU,W,8,3,,46-51,4,10.5,Hernández,Moehler,Green,2:52,D,34642,0.38,2,,2009
98,"Monday, Jul 27",NYM,H,COL,W,7,3,,47-51,4,10.5,Feliciano,Rincon,,2:46,N,38936,0.43,3,,2009
99,"Tuesday, Jul 28",NYM,H,COL,W,4,0,,48-51,4,10.5,Pelfrey,Marquis,,2:49,N,39126,0.49,4,,2009
100,"Thursday, Jul 30 (1)",NYM,H,COL,W,7,0,,49-51,4,9.5,Santana,Hammel,,2:22,D,40024,0.52,5,2009-07-29 (Rain),2009
101,"Thursday, Jul 30 (2)",NYM,H,COL,L,2,4,,49-52,4,9.5,De La Rosa,Niese,Street,3:00,N,38962,0.64,-1,,2009
102,"Friday, Jul 31",NYM,H,ARI,L,2,3,,49-53,4,10.5,Vasquez,Green,Qualls,2:50,N,38241,0.45,-2,,2009
103,"Saturday, Aug 1",NYM,H,ARI,W,9,6,,50-53,4,9.5,Feliciano,Zavada,Rodriguez,3:11,N,39574,0.35,1,,2009
104,"Sunday, Aug 2",NYM,H,ARI,L,2,5,,50-54,4,9.5,Garland,Pelfrey,,2:49,D,38374,0.38,-1,,2009
105,"Monday, Aug 3",NYM,H,ARI,L,5,6,,50-55,4,10.0,Haren,Figueroa,Qualls,2:36,N,39320,0.34,-2,,2009
106,"Tuesday, Aug 4",NYM,H,STL,L,7,12,10,50-56,4,10.0,McClellan,Feliciano,,3:28,N,40354,0.28,-3,,2009
107,"Wednesday, Aug 5",NYM,H,STL,W,9,0,,51-56,4,10.0,Figueroa,Lohse,Parnell,2:50,D,39781,0.23,1,,2009
108,"Thursday, Aug 6",NYM,A,SDP,L,3,8,,51-57,4,11.0,Richard,Hernández,,2:33,N,18880,0.24,-1,,2009
109,"Friday, Aug 7",NYM,A,SDP,L-wo,2,6,,51-58,4,11.0,Bell,Rodriguez,,2:58,N,23038,0.19,-2,,2009
110,"Saturday, Aug 8",NYM,A,SDP,L,1,3,,51-59,4,11.0,Latos,Parnell,Bell,2:56,N,35184,0.17,-3,,2009
111,"Sunday, Aug 9",NYM,A,SDP,W,5,1,,52-59,4,10.0,Santana,Stauffer,,2:53,D,27754,0.11,1,,2009
112,"Monday, Aug 10",NYM,A,ARI,L,4,7,,52-60,4,10.5,Davis,Pelfrey,,2:33,N,23069,0.16,-1,,2009
113,"Tuesday, Aug 11",NYM,A,ARI,L,2,6,,52-61,4,11.5,Scherzer,Hernández,,2:40,N,24576,0.1,-2,,2009
114,"Wednesday, Aug 12",NYM,A,ARI,W,6,4,,53-61,4,11.5,Feliciano,Rauch,Rodriguez,3:33,D,22320,0.07,1,,2009
115,"Friday, Aug 14",NYM,H,SFG,W,3,0,,54-61,4,12.0,Parnell,Zito,Rodriguez,2:19,N,38997,0.08,2,,2009
116,"Saturday, Aug 15",NYM,H,SFG,L,4,5,10,54-62,4,12.0,Wilson,Rodriguez,,3:10,D,39652,0.09,-1,,2009
117,"Sunday, Aug 16",NYM,H,SFG,W-wo,3,2,,55-62,4,12.0,Rodriguez,Romo,,2:46,D,38793,0.06,1,,2009
118,"Monday, Aug 17",NYM,H,SFG,L,1,10,,55-63,4,12.5,Martinez,Hernández,,2:45,N,38584,0.08,-1,,2009
119,"Tuesday, Aug 18",NYM,H,ATL,W,9,4,,56-63,4,12.5,Perez,Lowe,,2:52,N,38613,0.04,1,,2009
120,"Wednesday, Aug 19",NYM,H,ATL,L,2,15,,56-64,4,13.5,Jurrjens,Parnell,,2:54,N,38602,0.07,-1,,2009
121,"Thursday, Aug 20",NYM,H,ATL,L,2,3,,56-65,4,14.5,Kawakami,Santana,Soriano,2:41,N,39105,0.03,-2,,2009
122,"Friday, Aug 21",NYM,H,PHI,W,4,2,,57-65,4,13.5,Pelfrey,Hamels,Rodriguez,2:49,N,38243,0.02,1,,2009
123,"Saturday, Aug 22",NYM,H,PHI,L,1,4,,57-66,4,14.5,Happ,Misch,Lidge,2:56,N,38049,0.03,-1,,2009
124,"Sunday, Aug 23",NYM,H,PHI,L,7,9,,57-67,4,15.5,Martinez,Perez,Lidge,3:00,D,39038,0.01,-2,,2009
125,"Monday, Aug 24",NYM,H,PHI,L,2,6,,57-68,4,16.5,Lee,Parnell,,3:05,D,39336,0,-3,,2009
126,"Tuesday, Aug 25",NYM,A,FLA,L,1,2,,57-69,4,16.5,West,Figueroa,Oviedo,2:40,N,14278,0.01,-4,,2009
127,"Wednesday, Aug 26",NYM,A,FLA,L,3,5,,57-70,4,17.5,Johnson,Pelfrey,Oviedo,2:40,N,16123,0,-5,,2009
128,"Thursday, Aug 27",NYM,A,FLA,W,10,3,,58-70,4,16.5,Redding,Sanchez,,2:44,D,12423,0,1,,2009
129,"Friday, Aug 28",NYM,A,CHC,L,2,5,,58-71,4,17.5,Gregg,Stokes,Marmol,2:32,D,39381,0,-1,,2009
130,"Saturday, Aug 29",NYM,A,CHC,L,4,11,,58-72,4,17.5,Dempster,Parnell,,2:43,D,40857,0,-2,,2009
131,"Sunday, Aug 30",NYM,A,CHC,W,4,1,,59-72,4,17.5,Figueroa,Zambrano,Rodriguez,2:26,D,39907,0,1,,2009
132,"Tuesday, Sep 1",NYM,A,COL,L,3,8,,59-73,4,18.5,De La Rosa,Pelfrey,,2:55,N,26190,0,-1,,2009
133,"Wednesday, Sep 2",NYM,A,COL,L,2,5,,59-74,4,18.5,Jimenez,Stokes,Morales,2:38,N,26276,0,-2,,2009
134,"Thursday, Sep 3",NYM,A,COL,W,8,3,,60-74,4,18.5,Misch,Marquis,,2:54,D,22566,0,1,,2009
135,"Friday, Sep 4",NYM,H,CHC,W,6,2,,61-74,4,17.5,Stokes,Gregg,Rodriguez,2:42,N,37953,0,2,,2009
136,"Saturday, Sep 5",NYM,H,CHC,L,3,5,,61-75,4,17.5,Harden,Figueroa,Marmol,3:00,D,38759,0,-1,,2009
137,"Sunday, Sep 6",NYM,H,CHC,W,4,2,,62-75,4,16.5,Pelfrey,Wells,Rodriguez,2:44,D,39593,0,1,,2009
138,"Tuesday, Sep 8",NYM,H,FLA,L,2,4,,62-76,4,17.0,Sanches,Redding,Oviedo,3:07,N,37474,0,-1,,2009
139,"Wednesday, Sep 9",NYM,H,FLA,L,3,6,,62-77,4,18.0,Nolasco,Misch,Oviedo,2:40,N,37312,0,-2,,2009
140,"Thursday, Sep 10",NYM,H,FLA,L,4,13,,62-78,4,18.0,Badenhop,Parnell,,3:18,N,37620,0,-3,,2009
141,"Friday, Sep 11",NYM,A,PHI,L,2,4,,62-79,4,19.0,Hamels,Figueroa,Madson,2:56,N,44377,0,-4,,2009
142,"Saturday, Sep 12",NYM,A,PHI,W,10,9,,63-79,4,18.0,Feliciano,Madson,Rodriguez,3:08,D,45243,0,1,,2009
143,"Sunday, Sep 13 (1)",NYM,A,PHI,L,4,5,,63-80,4,20.0,Kendrick,Maine,Lidge,2:49,D,45024,0,-1,2009-05-03 (Rain),2009
144,"Sunday, Sep 13 (2)",NYM,A,PHI,L,0,1,,63-81,4,20.0,Martinez,Redding,Madson,2:50,N,44901,0,-2,,2009
145,"Tuesday, Sep 15",NYM,A,ATL,L,0,6,,63-82,4,21.0,Hanson,Misch,,2:27,N,25094,0,-3,,2009
146,"Wednesday, Sep 16",NYM,A,ATL,L-wo,5,6,,63-83,4,22.0,O'Flaherty,Rodriguez,,3:32,N,17988,0,-4,,2009
147,"Thursday, Sep 17",NYM,A,ATL,L,3,7,,63-84,4,23.0,Jurrjens,Figueroa,,2:22,N,20192,0,-5,,2009
148,"Friday, Sep 18",NYM,H,WSN,L,5,6,,63-85,4,24.0,Martin,Pelfrey,MacDougal,2:49,N,38063,0,-6,,2009
149,"Saturday, Sep 19",NYM,H,WSN,W,3,2,,64-85,4,23.0,Redding,Lannan,Rodriguez,2:18,D,37906,0,1,,2009
150,"Sunday, Sep 20",NYM,H,WSN,W,6,2,,65-85,4,23.0,Maine,Mock,Rodriguez,2:57,D,38347,0,2,,2009
151,"Monday, Sep 21",NYM,H,ATL,L,3,11,,65-86,4,23.5,Lowe,Misch,Kawakami,2:32,N,37706,0,-1,,2009
152,"Tuesday, Sep 22",NYM,H,ATL,L,1,3,,65-87,4,24.0,Jurrjens,Figueroa,Soriano,2:46,N,37823,0,-2,,2009
153,"Wednesday, Sep 23",NYM,H,ATL,L,2,5,,65-88,4,24.0,Hudson,Pelfrey,Soriano,3:18,N,38266,0,-3,,2009
154,"Friday, Sep 25",NYM,A,FLA,W,6,5,,66-88,4,23.5,Parnell,Oviedo,Rodriguez,3:04,N,39031,0,1,,2009
155,"Saturday, Sep 26",NYM,A,FLA,L,6,9,,66-89,4,23.5,West,Maine,Donnelly,2:49,N,35666,0,-1,,2009
156,"Sunday, Sep 27",NYM,A,FLA,W,4,0,,67-89,4,23.5,Misch,Volstad,,2:25,D,31167,0,1,,2009
157,"Monday, Sep 28",NYM,A,WSN,L,1,2,,67-90,4,23.5,Detwiler,Figueroa,MacDougal,2:32,N,18600,0,-1,,2009
158,"Tuesday, Sep 29",NYM,A,WSN,L,3,4,,67-91,4,24.5,Clippard,Green,MacDougal,2:37,N,19614,0,-2,,2009
159,"Wednesday, Sep 30",NYM,A,WSN,L-wo,4,7,,67-92,4,25.5,Villone,Rodriguez,,3:07,D,23944,0,-3,,2009
160,"Friday, Oct 2",NYM,H,HOU,W,7,1,,68-92,4,24.0,Maine,Rodriguez,,2:32,N,37576,0,1,,2009
161,"Saturday, Oct 3",NYM,H,HOU,W,5,1,,69-92,4,23.0,Misch,Bazardo,Rodriguez,2:59,D,37578,0,2,,2009
162,"Sunday, Oct 4",NYM,H,HOU,W,4,0,,70-92,4,23.0,Figueroa,Lopez,,2:23,D,38135,0,3,,2009
1,"Monday, Apr 5",NYM,H,FLA,W,7,1,,1-0,1,Tied,Santana,Johnson,,3:10,D,41245,1.08,1,,2010
2,"Wednesday, Apr 7",NYM,H,FLA,L,6,7,10,1-1,3,1.0,Oviedo,Takahashi,Wood,4:12,N,38863,1.14,-1,,2010
3,"Thursday, Apr 8",NYM,H,FLA,L,1,3,,1-2,4,1.0,Robertson,Niese,Oviedo,2:48,N,25982,1.01,-2,,2010
4,"Friday, Apr 9",NYM,H,WSN,W,8,2,,2-2,2,1.0,Pelfrey,Batista,,3:06,N,28055,0.98,1,,2010
5,"Saturday, Apr 10",NYM,H,WSN,L,3,4,,2-3,4,2.0,Lannan,Perez,Capps,3:13,D,33044,1.06,-1,,2010
6,"Sunday, Apr 11",NYM,H,WSN,L,2,5,,2-4,5,3.0,Hernández,Santana,Capps,2:53,D,33672,0.99,-2,,2010
7,"Tuesday, Apr 13",NYM,A,COL,L,3,11,,2-5,5,4.0,Smith,Maine,,3:03,N,25110,0.81,-3,,2010
8,"Wednesday, Apr 14",NYM,A,COL,L-wo,5,6,10,2-6,5,5.0,Flores,Mejia,,3:33,N,26310,0.73,-4,,2010
9,"Thursday, Apr 15",NYM,A,COL,W,5,0,,3-6,5,4.0,Pelfrey,De La Rosa,,2:40,D,26195,0.73,1,,2010
10,"Friday, Apr 16",NYM,A,STL,L,3,4,,3-7,5,5.0,Carpenter,Nieve,Franklin,2:53,N,40101,0.76,-1,,2010
11,"Saturday, Apr 17",NYM,A,STL,W,2,1,20,4-7,5,4.0,Rodriguez,Mather,Pelfrey,6:53,D,43709,0.7,1,,2010
12,"Sunday, Apr 18",NYM,A,STL,L,3,5,,4-8,5,4.0,Wainwright,Stoner,,2:43,N,40007,0.8,-1,,2010
13,"Monday, Apr 19",NYM,H,CHC,W,6,1,,5-8,5,3.5,Nieve,Russell,,3:02,N,27940,0.74,1,,2010
14,"Tuesday, Apr 20",NYM,H,CHC,W,4,0,,6-8,5,2.5,Pelfrey,Zambrano,,2:40,N,27502,0.76,2,,2010
15,"Wednesday, Apr 21",NYM,H,CHC,L,3,9,,6-9,5,3.5,Silva,Perez,,3:11,N,25684,0.82,-1,,2010
16,"Thursday, Apr 22",NYM,H,CHC,W,5,2,,7-9,5,3.5,Santana,Gorzelanny,Rodriguez,3:16,N,28535,0.77,1,,2010
17,"Friday, Apr 23",NYM,H,ATL,W,5,2,,8-9,5,2.5,Takahashi,Kawakami,Rodriguez,3:02,N,32265,0.88,2,,2010
18,"Saturday, Apr 24",NYM,H,ATL,W,3,1,,9-9,3,2.5,Acosta,Jurrjens,Rodriguez,2:45,D,36547,0.98,3,,2010
19,"Sunday, Apr 25",NYM,H,ATL,W,1,0,5,10-9,2,1.5,Pelfrey,Hanson,,1:58,N,27623,1.01,4,,2010
20,"Tuesday, Apr 27 (1)",NYM,H,LAD,W,4,0,,11-9,1,up 0.5,Santana,Kuroda,,2:54,D,NA,1.02,5,2010-04-26 (Rain),2010
21,"Tuesday, Apr 27 (2)",NYM,H,LAD,W,10,5,,12-9,1,up 0.5,Takahashi,Haeger,,3:20,N,32012,1.03,6,,2010
22,"Wednesday, Apr 28",NYM,H,LAD,W,7,3,,13-9,1,up 0.5,Maine,Ely,,2:41,D,29724,1.14,7,,2010
23,"Friday, Apr 30",NYM,A,PHI,W,9,1,,14-9,1,up 1.0,Niese,Kendrick,,2:54,N,45296,1.32,8,,2010
24,"Saturday, May 1",NYM,A,PHI,L,0,10,,14-10,1,up 0.5,Halladay,Pelfrey,,2:27,D,45264,1.39,-1,,2010
25,"Sunday, May 2",NYM,A,PHI,L,5,11,,14-11,2,0.5,Moyer,Santana,,2:45,N,45439,1.3,-2,,2010
26,"Monday, May 3",NYM,A,CIN,L-wo,2,3,11,14-12,2,0.5,Masset,Acosta,,3:31,N,14350,1.14,-3,,2010
27,"Tuesday, May 4",NYM,A,CIN,W,5,4,,15-12,2,0.5,Feliciano,Cordero,Rodriguez,2:38,N,13813,1.1,1,,2010
28,"Wednesday, May 5",NYM,A,CIN,L-wo,4,5,10,15-13,2,1.5,Owings,Feliciano,,3:02,D,16798,1.18,-1,,2010
29,"Friday, May 7",NYM,H,SFG,W-wo,6,4,,16-13,2,2.0,Rodriguez,Romo,,2:46,N,34681,1.08,1,,2010
30,"Saturday, May 8",NYM,H,SFG,W-wo,5,4,11,17-13,2,1.0,Takahashi,Mota,,3:32,D,36764,1.13,2,,2010
31,"Sunday, May 9",NYM,H,SFG,L,5,6,,17-14,2,2.0,Romo,Mejia,Wilson,3:45,D,35641,1.21,-1,,2010
32,"Monday, May 10",NYM,H,WSN,L,2,3,,17-15,3,3.0,Atilano,Maine,Batista,3:23,N,29313,1.25,-2,,2010
33,"Tuesday, May 11",NYM,H,WSN,W,8,6,,18-15,2,2.5,Valdés,Clippard,Rodriguez,3:23,N,31606,1.15,1,,2010
34,"Wednesday, May 12",NYM,H,WSN,L,4,6,,18-16,3,2.5,Clippard,Rodriguez,Capps,3:33,D,33024,1.23,-1,,2010
35,"Thursday, May 13",NYM,A,FLA,L-wo,1,2,,18-17,3,3.0,Oviedo,Nieve,,2:28,N,16229,1.13,-2,,2010
36,"Friday, May 14",NYM,A,FLA,L,2,7,,18-18,3,4.0,Sanchez,Perez,,2:47,N,21221,1.13,-3,,2010
37,"Saturday, May 15",NYM,A,FLA,L,5,7,,18-19,4,5.0,Robertson,Maine,Oviedo,2:57,N,26007,1.04,-4,,2010
38,"Sunday, May 16",NYM,A,FLA,L,8,10,,18-20,5,6.0,Nolasco,Niese,Oviedo,3:12,D,17977,0.95,-5,,2010
39,"Monday, May 17",NYM,A,ATL,W,3,2,,19-20,4,6.0,Pelfrey,Lowe,Rodriguez,2:47,N,21086,0.8,1,,2010
40,"Tuesday, May 18",NYM,A,ATL,L-wo,2,3,,19-21,5,6.0,Wagner,Feliciano,,2:46,N,27119,0.92,-1,,2010
41,"Wednesday, May 19",NYM,A,WSN,L,3,5,,19-22,5,6.0,Storen,Valdés,Capps,2:40,N,19384,0.82,-2,,2010
42,"Thursday, May 20",NYM,A,WSN,W,10,7,,20-22,5,6.0,Valdés,Atilano,,3:31,N,23612,0.82,1,,2010
43,"Friday, May 21",NYM,H,NYY,L,1,2,,20-23,5,7.0,Vazquez,Dessens,Rivera,3:19,N,41382,0.8,-1,,2010
44,"Saturday, May 22",NYM,H,NYY,W,5,3,,21-23,5,6.0,Pelfrey,Hughes,Rodriguez,3:33,N,41343,0.68,1,,2010
45,"Sunday, May 23",NYM,H,NYY,W,6,4,,22-23,5,5.0,Santana,Sabathia,Rodriguez,3:12,N,41422,0.75,2,,2010
46,"Tuesday, May 25",NYM,H,PHI,W,8,0,,23-23,4,4.0,Dickey,Moyer,Valdés,2:53,N,33026,0.99,3,,2010
47,"Wednesday, May 26",NYM,H,PHI,W,5,0,,24-23,3,3.0,Takahashi,Blanton,,2:55,N,33223,1.09,4,,2010
48,"Thursday, May 27",NYM,H,PHI,W,3,0,,25-23,3,2.0,Pelfrey,Hamels,Rodriguez,2:48,N,35903,1.15,5,,2010
